,,,0xf967aa80d80d6f22df627219c5113a118b57d0ef,0x9008d19f58aabd9ed0d60971565aa8510560ab41,,0,0,500000000000000000000000
,,,0x03bada9ff1cf0d0264664b43977ed08feee32584,0x9008d19f58aabd9ed0d60971565aa8510560ab41,,0,0,18152905298971505661
,,,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,498542955950186730094592
,,,0x05aaa0053fa5c28e8c558d4c648cc129bea45018,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,7334760148650696200
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x05aaa0053fa5c28e8c558d4c648cc129bea45018,,0,0,166180985316728910031530
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0xca90ac7c132da0602b69b84af2b6a69a905379a2,,0,0,332361970633457820063062
,,,0xca90ac7c132da0602b69b84af2b6a69a905379a2,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,47210507192
,,,0x945bcf562085de2d5875b9e2012ed5fd5cfab927,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,14514059436199723000
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x945bcf562085de2d5875b9e2012ed5fd5cfab927,,0,0,47210507192
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0xdd9f24efc84d93deef3c8745c837ab63e80abd27,,0,0,456097280465103897
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x9008d19f58aabd9ed0d60971565aa8510560ab41,,0,0,21392722304385315303
,,,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,18102116668480755733
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0xba12222222228d8ba445958a75a0704d566bf2c8,,0,0,18102116668480755733
,,,0xba12222222228d8ba445958a75a0704d566bf2c8,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,58825599693805364937930
,,,0xbb2e5c2ff298fd96e166f90c8abacaf714df14f8,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,58823967281975952181439
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0xbb2e5c2ff298fd96e166f90c8abacaf714df14f8,,0,0,58825599693805364937930
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x9928e4046d7c6513326ccea028cd3e7a91c7590a,,0,0,58823967281975952181439
,,,0x9928e4046d7c6513326ccea028cd3e7a91c7590a,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,,0,0,48102983198375257767313
,,,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x9008d19f58aabd9ed0d60971565aa8510560ab41,,0,0,48102983198375257767313
,,,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x03bada9ff1cf0d0264664b43977ed08feee32584,,0,0,48148890656187777392230
,,,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x21913bf26a48829434dbbb284f1e25af6d2ae785,,0,0,17893607000000000000000000
,,,0x8ce36461b8ac28b0eaf1d2466e05ed4fa4de3b9e,0x1762c145d78536f2e89bc025eeec36b83a1eb877,,0,0,17201679172
,,,0x28c6c06298d514db089934071355e5743bf21d60,0xb3c839dbde6b96d37c56ee4f9dad3390d49310aa,,0,0,1994488000000000000000
,,,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xf169cea51eb51774cf107c88309717dda20be167,,0,0,2129699023872619329
,,,0xf169cea51eb51774cf107c88309717dda20be167,0x8971b0eacedda995a6dfddd82696c83d2278e233,,0,0,95563000000000000000
,,,0x0000000000000000000000000000000000000000,0xc53b5cbbe79fef16c7de0ca542cb33c9f8b1cff0,,0,0,7801585809603839
,,,0xa09e59fcb94bdc3bd1980ca38e246893cf9365f6,0x9ba5f8d3343cb2555a81b1d6caee25be10526540,,0,0,20140907096000000000000
,,,0x0000000000000000000000000000000000000000,0xa09e59fcb94bdc3bd1980ca38e246893cf9365f6,,0,0,20140907096000000000000
,,,0xb7f830845e9f385372ae6fb160aa968908f5bfbc,0x84c01dc109a9ad6764b95dc856c5dab1454979f3,,0,0,7696064397
,,,0xb7f830845e9f385372ae6fb160aa968908f5bfbc,0x3acf3e75efc167cff354a3671363d1eff3428a91,,0,0,28378416590000000000
,,,0xe13c63069ddc701acff6496020d86e762bbbdcae,0x48c04ed5691981c42154c6167398f95e8f38a7ff,,0,0,11913603689
,,,0x47b9442301b76f998dc4ff16e43de1871120cd79,0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,,0,0,4920000
,,,0x0000006daea1723962647b7e189d311d757fb793,0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,,0,0,2094902343
,,,0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,0x0000006daea1723962647b7e189d311d757fb793,,0,0,4920000
,,,0x8d90113a1e286a5ab3e496fbd1853f265e5913c6,0x47b9442301b76f998dc4ff16e43de1871120cd79,,0,0,1896515091
,,,0xec30d02f10353f8efc9601371f56e808751f396f,0xa19831b23831f484fd453d2eca1e415c9fd5e501,,0,0,7261566644
,,,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x43f6de57e6aa779a066888903f89d4e651a68bb0,,0,0,30000000000000000000
,,,0xec30d02f10353f8efc9601371f56e808751f396f,0x6251416936a35c873a9a3377eab53ba9ce43ca5f,,0,0,28866763892
,,,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x014611d9143e73baccaf13720805cea52dd6b3f1,,0,0,31860384130000000000
,,,0xec30d02f10353f8efc9601371f56e808751f396f,0x0460e060a0cb59aa0b40bbf8987f7367a46b402b,,0,0,363000000
,,,0xec30d02f10353f8efc9601371f56e808751f396f,0x4a07aaa0422eb39a0bc8854161ba686c906d89ea,,0,0,707955735
,,,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xfc161d6ce685949e47379fb54e461ddff9905454,,0,0,31479900000000000000
,,,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xbf5ae133b9a0fc1a07952a7df2afa21f7f69ef58,,0,0,15120000000000000000
,,,0x84dc3343495c8a666010fffd3fe9a92a96464fe1,0xa669cb536a24115cdf536506ce3b93025728c724,,0,0,473000000
,,,0x7893bbb46613d7a4fbcc31dab4c9b823ffee1026,0x564e67f219d0aa971f76da43bd96043740244b51,,0,0,6991739952671618639728
,,,0x1ce2304369d957fc1f0dd32c983f445e449f4c7a,0x8c9f7e40864e26bb74508525f875452d04870887,,0,0,62620000000000000000000
,,,0x1ce2304369d957fc1f0dd32c983f445e449f4c7a,0x8c9f7e40864e26bb74508525f875452d04870887,,0,0,62620000000000000000000
,,,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0x9ca3da1cbeb993ce1c29991374c2fe85534a03c9,,0,0,18000000000000000000
,,,0xd56b6e53a550ef955be142d59f89a2356df3f462,0x3853c0bb3f8ad4862b0abf2632ea62acf23c4ea7,,0,0,274744211513645152227
,,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x672a62ea625054196b3ea382031a47cf8f421f6f,,0,0,400000000000000000
,,,0x672a62ea625054196b3ea382031a47cf8f421f6f,0xb5beb943fffefa64b555f8362f17d3cc5da5e267,,0,0,271954913641575245
,,,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,0,0,1698347195014088581
,,,0x49a155ae657239110a7d7a14cc4de67ad93b309f,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,,0,0,1373011831606829728452
,,,0x0000000000000000000000000000000000000000,0x16bc4c83eb61dcbf430a5d177864d9751bc04d80,,0,0,960584553110000000000
,,,0x16bc4c83eb61dcbf430a5d177864d9751bc04d80,0xadf15ec41689fc5b6dca0db7c53c9bfe7981e655,,0,0,960584553110000000000
,,,0xc8f96d01cdf56c193267e4533b5a2332375e50a3,0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,,0,0,25000000000000000
,,,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,0,0,3075302542833839052
,,,0x7e104e3497234f604edf65f6eebe44aa6dedfddf,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,0,0,10000000000
,,,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,0x7e104e3497234f604edf65f6eebe44aa6dedfddf,,0,0,2470636179191064947881
,,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,,0,0,3075302542833839052
,,,0x756b0b3ebb060b606510ff1422528dd1f1a0119e,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,,0,0,618498121334623010244329989
,,,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,0,0,3133236176181994033
